"Time","ts-station-food-service-bbffbd779-qbpwz","ts-auth-service-5cd94cf4c9-pr4sc","ts-consign-service-69fdbff744-t4nnm","ts-execute-service-667756b4bf-vrl4r","ts-travel-plan-service-57865655f6-vklhv","ts-basic-service-c57455994-5rf52","ts-food-delivery-service-85c449576c-7jtrf","ts-train-service-c7fc88877-mm8n9","ts-config-service-55f74d8b79-mt2ln","tsdb-mysql-2","ts-assurance-service-569ffd759f-nzddv","tsdb-mysql-2","prometheus-operator-fb994f4c4-9qdfg","tsdb-mysql-0","ts-admin-route-service-5d486755c-mxt4j","tsdb-mysql-1","ts-order-other-service-6666b4d4d-x6l64","ts-ui-dashboard-7b5d44c888-gqlfj","ts-delivery-service-857d89f589-nrpbf","nacosdb-mysql-0","ts-avatar-service-ff8977c96-z6h7t","ts-travel-service-699599cdf5-mffdb","ts-seat-service-54f7bb8465-rzgwd","nacosdb-mysql-2","prometheus-main-0","ts-admin-travel-service-7d4d447494-lz7vv","ts-wait-order-service-6f7f78bb5d-8f78g","ts-verification-code-service-58d4c7b777-p96jk","tsdb-mysql-0","ts-rebook-service-79586f4dbc-lh6w9","grafana-745d5965f5-vwfq9","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-consign-price-service-764c676495-rblv4","ts-preserve-service-56dfc8d6d-vnlpb","ts-route-plan-service-6594877d59-qrh8f","nacosdb-mysql-1","ts-user-service-77988d68d8-kp6gg","cadvisor-zrs5l","ts-route-service-6f5855dc47-7ht8z","ts-station-service-798774f5d-dpsf5","nacosdb-mysql-1","ts-gateway-service-8585c745cd-mn5vn","ts-food-service-85b5445f7-69dvs","ts-notification-service-66777dd945-g9l6f","ts-preserve-other-service-5b9bbf9cf-hjzpg","ts-order-service-69885cc6c8-4mcjr","ts-admin-basic-info-service-d8d4b4ff9-s7zth","ts-voucher-service-7545b4fb7c-v46q2","ts-cancel-service-55b6778574-7zfnb","kube-state-metrics-57969c69d7-rx485","nacosdb-mysql-2","ts-admin-user-service-c544d7b74-xj8pn","ts-price-service-55c8646c4c-hjw4b","ts-ticket-office-service-9979b76f9-ztj64","ts-news-service-7665fdf4c-hlrml","prometheus-main-0","ts-admin-order-service-787856598f-fl56n","tsdb-mysql-1","nacosdb-mysql-0","ts-train-food-service-f544897f-jd76n","ts-inside-payment-service-7f87878d9f-mqp8l","ts-travel2-service-5db558f8d9-4tk7g","ts-payment-service-7fc4c49d89-7zrgj","ts-contacts-service-69864b9cd7-j7kng","ts-security-service-7fd5f9ff9c-k4nxj"
2024-01-04 09:32:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,4.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,15.1 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.8 ms,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,38.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,16.0 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.3 ms,22.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,14.0 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,6.6 ms,19.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,8.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,35.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,14.8 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.8 ms,23.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,7.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,14.5 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.2 ms,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,23.0 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.0 ms,21.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,19.7 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,19.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,22.0 ms,0 s,0 s,1.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,20.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,17.6 ms,0 s,0 s,1.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.6 ms,20.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,1.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,24.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.7 ms,24.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:32:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,18.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.9 ms,18.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,31.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,28.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.1 ms,19.6 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,27.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,27.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.9 ms,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,32.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.0 ms,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,31.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,8.8 ms,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,32.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,37.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.2 ms,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,29.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,28.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.2 ms,12.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,30.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,28.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.4 ms,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,27.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.3 ms,17.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,32.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.3 ms,18.7 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,25.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.1 ms,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,29.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.9 ms,21.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:33:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,19.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,9.9 ms,20.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,23.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.7 ms,24.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.3 ms,21.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.7 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,23.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.0 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,18.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.2 ms,22.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,25.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,15.3 ms,24.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,25.2 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.6 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,25.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.6 ms,19.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.5 s,0 s,0 s,26.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,19.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,22.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,17.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:40,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,23.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.5 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,25.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,13.7 ms,18.3 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:45,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.7 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.4 s,0 s,0 s,21.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,12.6 ms,13.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:50,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.4 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.1 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,14.1 ms,18.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:34:55,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,19.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,18.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,10.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.0 ms,14.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:00,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.7 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,21.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.0 ms,17.0 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:05,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,16.1 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,9.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,5.4 ms,11.8 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:10,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.5 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,23.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,7.1 ms,16.2 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:15,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,20.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,6.2 ms,14.5 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:20,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,16.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,26.9 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,21.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,13.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,7.9 ms,16.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:25,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,15.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,24.3 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,20.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,11.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,6.7 ms,15.4 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:30,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,21.3 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,28.4 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.2 s,0 s,0 s,20.7 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,14.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,11.4 ms,15.9 ms,0 s,0 s,0 s,0 s,0 s,0 s
2024-01-04 09:35:35,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,18.6 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,22.8 ms,0 s,0 s,,,,,,,,0 s,0 s,0 s,0 s,1.3 s,0 s,0 s,17.9 ms,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,0 s,12.8 ms,0 s,0 s,0 s,0 s,0 s,0 s,10.2 ms,15.1 ms,0 s,0 s,0 s,0 s,0 s,0 s
